text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,500,0,fixation,poldrack-single-stim,641,675303,0.0-6.4-1.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,642,676155,0.0-6.4-2.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,0,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,643,677556,0.0-6.4-3.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,644,678057,0.0-6.4-4.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,344,32,850,0,stim,go2,645,678909,0.0-6.4-5.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,1,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,646,680311,0.0-6.4-6.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,647,680813,0.0-6.4-7.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,536,32,850,0,stim,go2,648,681664,0.0-6.4-8.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,2,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,649,683065,0.0-6.4-9.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,650,683567,0.0-6.4-10.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,651,684419,0.0-6.4-11.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,3,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,652,685821,0.0-6.4-12.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,653,686323,0.0-6.4-13.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,654,687175,0.0-6.4-14.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,4,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,655,688576,0.0-6.4-15.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,656,689077,0.0-6.4-16.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,529,32,850,0,stim,go2,657,689929,0.0-6.4-17.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,5,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,658,691331,0.0-6.4-18.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,659,691833,0.0-6.4-19.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,660,692685,0.0-6.4-20.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,6,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,661,694086,0.0-6.4-21.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,662,694587,0.0-6.4-22.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,663,695439,0.0-6.4-23.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,7,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,664,696841,0.0-6.4-24.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,665,697342,0.0-6.4-25.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,666,698194,0.0-6.4-26.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,8,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,667,699594,0.0-6.4-27.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,668,700095,0.0-6.4-28.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,412,32,850,0,stim,go2,669,700947,0.0-6.4-29.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,9,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,670,702348,0.0-6.4-30.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,671,702849,0.0-6.4-31.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,672,703700,0.0-6.4-32.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,10,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,673,705102,0.0-6.4-33.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,674,705604,0.0-6.4-34.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,675,706455,0.0-6.4-35.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,11,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,676,707857,0.0-6.4-36.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,677,708359,0.0-6.4-37.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,406,32,850,0,stim,go1,678,709210,0.0-6.4-38.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,12,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,679,710612,0.0-6.4-39.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,680,711113,0.0-6.4-40.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,487,32,850,0,stim,go2,681,711964,0.0-6.4-41.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,13,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,682,713366,0.0-6.4-42.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,683,713868,0.0-6.4-43.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,684,714720,0.0-6.4-44.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,14,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,685,716120,0.0-6.4-45.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,686,716622,0.0-6.4-46.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,412,32,850,0,stim,go2,687,717474,0.0-6.4-47.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,15,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,688,718876,0.0-6.4-48.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,689,719377,0.0-6.4-49.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,369,32,850,0,stim,go2,690,720229,0.0-6.4-50.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,16,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,691,721630,0.0-6.4-51.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,692,722131,0.0-6.4-52.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,693,722983,0.0-6.4-53.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,17,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,694,724385,0.0-6.4-54.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,695,724887,0.0-6.4-55.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,428,32,850,0,stim,go1,696,725739,0.0-6.4-56.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,18,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,697,727140,0.0-6.4-57.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,698,727641,0.0-6.4-58.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,699,728493,0.0-6.4-59.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,19,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,700,729895,0.0-6.4-60.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,701,730396,0.0-6.4-61.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,362,32,850,0,stim,go1,702,731247,0.0-6.4-62.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,20,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,703,732649,0.0-6.4-63.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,704,733151,0.0-6.4-64.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,410,32,850,0,stim,go1,705,734003,0.0-6.4-65.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,21,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,706,735404,0.0-6.4-66.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,707,735906,0.0-6.4-67.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,445,32,850,0,stim,go2,708,736757,0.0-6.4-68.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,22,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,709,738158,0.0-6.4-69.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,710,738660,0.0-6.4-70.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,469,32,850,0,stim,go1,711,739512,0.0-6.4-71.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,23,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,712,740914,0.0-6.4-72.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,713,741416,0.0-6.4-73.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,391,32,850,0,stim,go1,714,742268,0.0-6.4-74.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,24,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,715,743669,0.0-6.4-75.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,716,744171,0.0-6.4-76.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,302,32,850,0,stim,go1,717,745022,0.0-6.4-77.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,25,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,718,746424,0.0-6.4-78.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,719,746925,0.0-6.4-79.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,720,747777,0.0-6.4-80.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,26,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,721,749178,0.0-6.4-81.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,722,749680,0.0-6.4-82.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,723,750531,0.0-6.4-83.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,27,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,724,751933,0.0-6.4-84.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,725,752435,0.0-6.4-85.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,398,32,850,0,stim,go2,726,753286,0.0-6.4-86.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,28,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,727,754688,0.0-6.4-87.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,728,755190,0.0-6.4-88.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,432,32,850,0,stim,go1,729,756042,0.0-6.4-89.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,29,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,730,757444,0.0-6.4-90.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,731,757946,0.0-6.4-91.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,376,32,850,0,stim,go2,732,758797,0.0-6.4-92.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,30,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,733,760197,0.0-6.4-93.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,734,760699,0.0-6.4-94.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,735,761551,0.0-6.4-95.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,31,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,736,762952,0.0-6.4-96.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,737,763454,0.0-6.4-97.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,370,32,850,0,stim,go1,738,764305,0.0-6.4-98.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,32,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,739,765707,0.0-6.4-99.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,740,766209,0.0-6.4-100.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,416,32,850,0,stim,go2,741,767061,0.0-6.4-101.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,33,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,742,768462,0.0-6.4-102.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,743,768963,0.0-6.4-103.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,338,32,850,0,stim,go2,744,769814,0.0-6.4-104.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,34,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,745,771216,0.0-6.4-105.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,746,771718,0.0-6.4-106.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,442,32,850,0,stim,go2,747,772570,0.0-6.4-107.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,35,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,748,773970,0.0-6.4-108.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,749,774472,0.0-6.4-109.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,342,32,850,0,stim,go1,750,775323,0.0-6.4-110.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,36,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,751,776725,0.0-6.4-111.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,752,777227,0.0-6.4-112.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,310,32,850,0,stim,go1,753,778078,0.0-6.4-113.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,37,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,754,779479,0.0-6.4-114.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,755,779981,0.0-6.4-115.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,324,32,850,0,stim,go1,756,780832,0.0-6.4-116.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,38,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,757,782234,0.0-6.4-117.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,758,782735,0.0-6.4-118.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,759,783587,0.0-6.4-119.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,39,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,760,784989,0.0-6.4-120.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,761,785491,0.0-6.4-121.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,338,32,850,0,stim,go2,762,786343,0.0-6.4-122.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,40,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,763,787745,0.0-6.4-123.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,764,788246,0.0-6.4-124.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,328,32,850,0,stim,go1,765,789098,0.0-6.4-125.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,41,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,766,790499,0.0-6.4-126.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,767,791001,0.0-6.4-127.4,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,768,791853,0.0-6.4-128.4,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,42,4,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,769,793254,0.0-6.4-129.4,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
